FID,altkleider,url_altkleider,dosen,url_dosen,glas_braun,glas_gruen,glas_weiss,url_glas,kunststoff,url_kunststoff,adresse,shape
awm_container_opendata.381,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Sandrartstraße 16,POINT (686514.6941007322 5335025.326298269)
awm_container_opendata.382,,,1,,1,1,1,depotcontainer-muenchen@remondis.de ,2,,Stöberlstr. 21,POINT (685586.3642007143 5335039.269498319)
awm_container_opendata.383,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Agricolastr. 16,POINT (685439.3732007113 5335042.036098327)
awm_container_opendata.384,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Giechstr. 42,POINT (679842.0406006101 5335074.482998583)
awm_container_opendata.385,,,,,1,1,1,depotcontainer-muenchen@remondis.de ,,,Paul-Abraham-Weg 1,POINT (681938.2657006467 5335095.238498494)
awm_container_opendata.386,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Friedenheimer Str. 6,POINT (686798.6433007377 5335140.164098254)
awm_container_opendata.387,,,,,,,,,,,Agricolastr. 8,POINT (685452.0052007118 5335235.264898324)
awm_container_opendata.388,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,,,Georg-Habel-Str. 33,POINT (683328.3398006717 5335239.01859843)
awm_container_opendata.389,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Alois-Wunder-Str. 11,POINT (683191.5027006692 5335261.105298435)
awm_container_opendata.390,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Elisenstr. 5,POINT (690498.0567008134 5335269.944598039)
awm_container_opendata.391,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Neufeldstr. 45,POINT (681935.5700006468 5335278.491298493)
awm_container_opendata.392,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Landsberger Str. 331,POINT (685636.8122007153 5335280.139798314)
awm_container_opendata.393,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Spessartstr. 4,POINT (695812.1371009322 5335315.666497677)
awm_container_opendata.394,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Maximilianspl. 2,POINT (691120.9143008266 5335322.3798980005)
awm_container_opendata.395,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Erika-Mann-Straße 17,POINT (689219.2515007866 5335325.466998116)
awm_container_opendata.396,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Lüderitzstr. 1,POINT (696628.9663009514 5335334.939897613)
awm_container_opendata.397,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Stuntzstr. 24,POINT (694941.3773009118 5335342.890697741)
awm_container_opendata.398,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Wiesentfelser Str. 57,POINT (679330.3986006016 5335361.013298604)
awm_container_opendata.399,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Kremser Str. 21,POINT (684400.4550006916 5335370.134498377)
awm_container_opendata.400,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Neckarstr. 1,POINT (695462.147200924 5335392.671997702)
awm_container_opendata.401,1,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,,,,,2,depotcontainer-muenchen@remondis.de ,Wiesentfelser Straße 33,POINT (679711.223000608 5335395.253198589)
awm_container_opendata.402,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Stuntzstr. 18,POINT (694814.667800909 5335407.46309775)
awm_container_opendata.403,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Riemer Str. 361,POINT (699674.0074010263 5335428.872897364)
awm_container_opendata.404,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Reichenaustr. 2,POINT (681113.8783006322 5335455.34309853)
awm_container_opendata.405,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Salzmesserstr. 18,POINT (698554.2827009987 5333917.855197463)
awm_container_opendata.406,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Eringerstraße 20,POINT (684904.5543007014 5333949.531998354)
awm_container_opendata.407,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Josephsburgstr. 4,POINT (695439.7027009238 5333966.434997706)
awm_container_opendata.408,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Kiem-Pauli-Weg 17,POINT (687151.826000745 5334101.294798235)
awm_container_opendata.409,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Morassistraße 26,POINT (692082.7136008479 5334114.559097941)
awm_container_opendata.410,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Hansjakobstr. 40,POINT (696098.4317009391 5334129.119497657)
awm_container_opendata.411,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Kopenhagenstr. 14,POINT (699859.0496010312 5334173.9208973525)
awm_container_opendata.412,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Roßsteinstr. 14,POINT (696469.6330009481 5334177.34679763)
awm_container_opendata.413,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Ingeborg-Bachmann-Str. 28,POINT (701317.1834010687 5334223.232297222)
awm_container_opendata.414,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Selma-Lagerlöf-Straße 71,POINT (701118.3901010635 5334229.683397241)
awm_container_opendata.415,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Truderinger Str. 132a,POINT (696841.1889009578 5334230.9224976)
awm_container_opendata.416,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Heinrich-Böll-Straße 74,POINT (700890.3130010576 5334238.779897261)
awm_container_opendata.417,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,2,2,depotcontainer-muenchen@remondis.de ,4,depotcontainer-muenchen@remondis.de ,Camerloherstr. 109,POINT (685635.0259007153 5334242.088998317)
awm_container_opendata.418,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Zuccalistraße 23,POINT (686040.1773007227 5336463.388498294)
awm_container_opendata.419,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Elektrastr. 50,POINT (695287.0892009195 5336472.604797712)
awm_container_opendata.420,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Ubostr. 7,POINT (679514.9170006046 5336483.8256985955)
awm_container_opendata.421,2,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Jagdstr. 17,POINT (687916.5239007599 5336495.58809819)
awm_container_opendata.422,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Akademiestraße 25,POINT (691743.7383008398 5336536.882697958)
awm_container_opendata.423,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Sponeckplatz 7,POINT (680991.6383006298 5336550.061898533)
awm_container_opendata.424,2,awm@muenchen.de,2,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Schachenmeierstr. 56,POINT (689196.0691007858 5336566.443798116)
awm_container_opendata.425,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Heßstr. 102a,POINT (690263.1561008082 5336590.780498051)
awm_container_opendata.426,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Arcisstr. 47,POINT (691281.14950083 5336618.086497988)
awm_container_opendata.427,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Aubing-Ost-Str. 74,POINT (680616.3981006234 5336654.031698551)
awm_container_opendata.428,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,4,depotcontainer-muenchen@remondis.de ,Grandlstr. 66,POINT (683088.1352006673 5336657.798898438)
awm_container_opendata.429,,,1,dsd@wittmann.de,1,2,2,depotcontainer-muenchen@remondis.de ,3,dsd@wittmann.de,Adalbertstraße 108,POINT (691026.9999008244 5336718.335698004)
awm_container_opendata.430,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Industriestr. 34,POINT (679850.3462006102 5336729.736398582)
awm_container_opendata.431,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Lipperheidestraße 3a,POINT (682335.6110006537 5336758.829298474)
awm_container_opendata.432,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Menterstraße 11,POINT (683862.5024006814 5336776.858898402)
awm_container_opendata.433,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Prinzenstraße 68,POINT (686893.2392007393 5336786.876198247)
awm_container_opendata.434,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Funkerstr. 5,POINT (689516.5115007926 5336835.880298098)
awm_container_opendata.435,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Richard-Seewald-Bogen 63,POINT (680529.2899006219 5336877.894498555)
awm_container_opendata.436,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Grafrather Str. 38,POINT (679303.7936006009 5336891.269498605)
awm_container_opendata.437,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Lothstr. 23,POINT (690236.3182008076 5336912.508098053)
awm_container_opendata.438,1,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,,,,,2,depotcontainer-muenchen@remondis.de ,Kronwinkler Straße 34,POINT (680241.1461006168 5336957.449398564)
awm_container_opendata.439,,,1,dsd@wittmann.de,2,2,2,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Friedrichstr. 18,POINT (691863.0791008424 5336969.104297949)
awm_container_opendata.440,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Ortlindestr. 2,POINT (695756.9035009304 5337009.439497677)
awm_container_opendata.441,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Renatastr. 77,POINT (687847.7951007583 5337024.353398194)
awm_container_opendata.442,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Renatastr. 3,POINT (688138.3270007644 5335790.59309818)
awm_container_opendata.443,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Pappenheimstr. 15,POINT (689810.5382007989 5335817.75309808)
awm_container_opendata.444,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Stockacher Str. 6,POINT (681692.0924006423 5335825.844298504)
awm_container_opendata.445,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Manzingerweg 13,POINT (682835.2813006628 5335830.948898452)
awm_container_opendata.446,1,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Riesenburgstraße 27,POINT (679441.2484006034 5335863.101498599)
awm_container_opendata.447,,,1,dsd@wittmann.de,1,2,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Fritz-Lutz-Str. 24,POINT (696679.9757009526 5335879.690097609)
awm_container_opendata.448,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Siegrunestr. 13c,POINT (686421.8791007304 5335891.573398273)
awm_container_opendata.449,2,awm@muenchen.de,1,dsd@wittmann.de,,,,,1,dsd@wittmann.de,Bromberger Str. 61,POINT (697029.1494009618 5335915.781597581)
awm_container_opendata.450,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Tettnanger Straße 2,POINT (681541.9916006395 5335929.028298511)
awm_container_opendata.451,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Margit-Schramm-Straße 5,POINT (686129.2032007244 5335933.673998288)
awm_container_opendata.452,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Von-Frays-Str. 1,POINT (684062.7256006853 5336155.9599983925)
awm_container_opendata.453,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Gabelsbergerstraße 103,POINT (690331.3834008097 5336159.829898048)
awm_container_opendata.454,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Ravensburger Ring 32,POINT (681446.5382006378 5336162.318998514)
awm_container_opendata.455,1,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Pretzfelder Straße 33,POINT (679549.9393006051 5336190.088598595)
awm_container_opendata.456,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Oettingenstr. 74,POINT (693007.9686008678 5336192.316797876)
awm_container_opendata.457,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Arabellastr. 34,POINT (695078.0433009148 5336216.9691977305)
awm_container_opendata.458,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Alte Allee 2,POINT (682716.8102006605 5336218.874398456)
awm_container_opendata.459,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Offenbachstraße 24,POINT (683456.796700674 5336229.23819842)
awm_container_opendata.460,,,3,dsd@wittmann.de,3,,,depotcontainer-muenchen@remondis.de ,,,Heßstr. 22,POINT (691099.061600826 5336231.997798001)
awm_container_opendata.461,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Luisenstr. 61,POINT (690929.0973008224 5336240.487498011)
awm_container_opendata.462,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Oettingenstr. 78,POINT (693097.6222008697 5336266.257297868)
awm_container_opendata.463,,,,,,,,,,,Tettnanger Str. 9,POINT (681631.4333006414 5336006.281998505)
awm_container_opendata.464,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Sedlmayrstraße 33,POINT (688240.5935007664 5336006.714798174)
awm_container_opendata.465,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Wensauerplatz 4,POINT (683028.5761006662 5336050.804698442)
awm_container_opendata.466,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Törringstr. 22,POINT (693776.633700885 5336064.232997822)
awm_container_opendata.467,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Ortweinstraße 1,POINT (687669.3653007549 5336076.802398204)
awm_container_opendata.468,,,,,1,1,1,depotcontainer-muenchen@remondis.de ,,,Ravensburger Ring 24,POINT (681521.4053006392 5336125.625098511)
awm_container_opendata.469,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Steubenpl. 5,POINT (687403.4332007496 5336125.481898218)
awm_container_opendata.470,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Delpstr. 35,POINT (694336.4716008977 5336129.198997783)
awm_container_opendata.471,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Pretzfelder Straße 34,POINT (679391.6947006024 5336129.506498599)
awm_container_opendata.472,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Ravensburger Ring 64,POINT (681246.6630006345 5336143.116198523)
awm_container_opendata.473,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Daphnestr. 7,POINT (695272.6968009195 5336151.748397714)
awm_container_opendata.474,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Beetzstr. 19,POINT (694099.5065008925 5335467.2282978)
awm_container_opendata.475,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Stefan-George-Ring 29,POINT (697112.911700963 5335478.087997576)
awm_container_opendata.476,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Himbselstr. 1,POINT (692805.3498008635 5335497.234397891)
awm_container_opendata.477,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Mainaustr. 31,POINT (681061.7663006312 5335497.98259853)
awm_container_opendata.478,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Sipplinger Str. 8,POINT (680858.3792006278 5335520.22029854)
awm_container_opendata.479,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Varnhagenstr. 2,POINT (682373.9093006545 5335539.064898473)
awm_container_opendata.480,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Ina-Seidel-Bogen 94,POINT (696697.482100953 5335548.633297608)
awm_container_opendata.481,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Marsstr. 43,POINT (689618.0400007949 5335584.487898094)
awm_container_opendata.482,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Rosa-Bavarese-Str. 10,POINT (686044.4515007229 5335598.553198295)
awm_container_opendata.483,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Buschingstr. 26,POINT (695058.5092009143 5335605.565397731)
awm_container_opendata.484,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Feldkirchener Str. 7,POINT (698119.9640009875 5335615.145097495)
awm_container_opendata.485,1,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Luisenstraße 29,POINT (690668.0338008169 5335620.477598029)
awm_container_opendata.486,1,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Riesenburgstraße 11,POINT (679510.1909006046 5335622.806598595)
awm_container_opendata.487,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Richelstraße 4,POINT (688552.3308007729 5335623.653098156)
awm_container_opendata.488,1,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Kunreuthstraße 47,POINT (679301.181200601 5335628.6213986045)
awm_container_opendata.489,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Friedenheimer Brücke 29,POINT (687533.5318007523 5335649.554098214)
awm_container_opendata.490,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Innstr. 15,POINT (694230.5599008955 5335653.282697792)
awm_container_opendata.491,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Schikanederstr. 1,POINT (682120.0153006499 5335664.356698483)
awm_container_opendata.492,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Buschingstr. 49,POINT (694787.5914009082 5335688.263597751)
awm_container_opendata.493,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Radolfzeller Str. 48,POINT (680648.6852006239 5335732.791098549)
awm_container_opendata.494,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Maria-Theresia-Straße 29,POINT (693342.1458008753 5335741.190297853)
awm_container_opendata.495,,,,,,,,,,,Reichenaustr. 23,POINT (681449.977500638 5335756.127998515)
awm_container_opendata.496,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Maillingerstr. 32,POINT (689192.2416007859 5335757.398798118)
awm_container_opendata.497,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Wilderich-Lang-Str. 14,POINT (688285.5343007675 5335783.64759817)
awm_container_opendata.498,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Pötschnerstraße 4,POINT (688308.9789007677 5336299.627598168)
awm_container_opendata.499,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Pachmayrpl. 16,POINT (695699.5866009294 5336313.029197681)
awm_container_opendata.500,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Puccinistr. 19,POINT (683906.5431006823 5336326.1970984)
awm_container_opendata.501,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Königinstr. 53,POINT (692272.8818008514 5336336.120997924)
awm_container_opendata.502,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Herkomerpl. 2,POINT (693996.1882008899 5336342.780597806)
awm_container_opendata.503,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Bolivarstr. 5,POINT (687602.1413007536 5336349.090398207)
awm_container_opendata.504,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Tivolistr. 4,POINT (693042.1583008685 5336353.453397873)
awm_container_opendata.505,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Adalbertstr. 5,POINT (691877.100600843 5336386.367497949)
awm_container_opendata.506,2,awm@muenchen.de,,,2,2,2,depotcontainer-muenchen@remondis.de ,,,Lützowstr. 16,POINT (682549.3344006576 5336387.475798463)
awm_container_opendata.507,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Sibeliusstr. 3a,POINT (683612.5640006769 5336400.778498415)
awm_container_opendata.508,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,2,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Poschingerstraße 18,POINT (693910.317600888 5336419.580097812)
